src,hyp,label,mis_score
"First multiply, then divide, then subtract and finally add.","Then you have to multiply, and afterwards you have to divide, and afterwards you have to subtract, and afterwards you have to add.",Hallucination,0.8629248142242432
Chess piques the interest of children and adults all over the world.,"The popularity of chess is not only for children and adults, but also for people all over the world.",Hallucination,0.8569591045379639
What caused the fight?,What was the dispute about?,Hallucination,0.7316828966140747
I'm a normal guy.,I'm a normal person.,Hallucination,0.8855354189872742
I need a light coat.,I need a lightweight.,Hallucination,0.7532098293304443
Has anybody fed the dog?,Did they feed the dog?,Hallucination,0.857591986656189
Fail with honor rather than succeed by fraud.,"It's better to fail with honor, not to compromise with success.",Hallucination,0.8058836460113525
Was it Tom that told you I'd come?,Did Tom really explain to you that I'd be here?,Hallucination,0.8370856642723083
Life is interesting.,It's interesting.,Hallucination,0.857941746711731
Are you going to work with Tom?,Do you go to work with Tom?,Hallucination,0.8952722549438477
Spend time in nature.,"Excuse me, I need to go into the nature.",Hallucination,0.8051097393035889
Pay will be based on experience and educational background.,The pay will be depending on your work and education.,Hallucination,0.8558322787284851
Several lights on the console started flashing.,The various indicators on the control panel were flashing.,Hallucination,0.7475000023841858
Are you upset?,You're in a bad mood?,Hallucination,0.8227238655090332
I want to buy some books for Tom.,I would like to buy a book for Tom.,Hallucination,0.8126488924026489
Is that what you told Tom to say?,Did you really mean to Tom to explain it like this?,Hallucination,0.7350279092788696
He reads the newspaper every morning.,He reads the news every day.,Hallucination,0.7420870661735535
Have you ever gone on a bicycle trip?,Did you take a bicycle trip?,Hallucination,0.8200960755348206
Tell me what you have in your pockets.,What did you have in your pockets?,Hallucination,0.8704133033752441
This dictionary is great boon up to us.,This dictionary is a great boon for us.,Hallucination,0.8970332145690918
Don't you dare lie to me.,You don't even have the right to lie to me.,Hallucination,0.8668792247772217
Why don't they speak Spanish in the Philippines if it was a Spanish colony for 300 years?,They don't speak Spanish in the Philippines because it was a Spanish colony for 300 years.,Hallucination,0.7413976788520813
What are the mods doing?,What are the moderators up to?,Hallucination,0.8958457112312317
Tom wants to follow in his father's footsteps.,Tom decided to take the same path as his father.,Hallucination,0.8258705139160156
You're young; you can't retire.,You're young; you can't afford to retire.,Hallucination,0.8465246558189392
There's something else I want to discuss with you.,There's something else I need to mention.,Hallucination,0.7499449849128723
He says he isn't sick.,He said he's not in the hospital.,Hallucination,0.8179731965065002
Tell us how Tom was dressed.,How was Tom's outfit?,Hallucination,0.8424254655838013
I did it! I did it! ...What have I done?!,I did it.,Hallucination,0.8056920766830444
The wind was howling.,The gust was howling.,Hallucination,0.8238112330436707
There's no point in getting upset.,There's no use in being anxious.,Hallucination,0.8833088874816895
Why aren't you a Christian?,"You're not a Christian, aren't you?",Hallucination,0.7438006401062012
How does one best express that in Esperanto?,How do you best explain it in Esperanto?,Hallucination,0.8805567622184753
I'm very proud of my parents.,I'm very happy about my mother and father.,Hallucination,0.8299402594566345
Tom is never where he's supposed to be.,That's why he's always in the right place.,Not Hallucination,0.1307894885540008
I have trouble working with Tom.,I've got a lot of problems.,Not Hallucination,0.113522745668888
I didn't think that Tom would betray me.,I didn’t expect that.,Not Hallucination,0.3555609881877899
Things aren't as bad as Tom thinks.,That's not as bad as I expected.,Not Hallucination,0.1642068922519683
She began to get the feel of her new office.,She began to get the feel of her new apartment.,Not Hallucination,0.0708483681082725
The equator divides the earth into two hemispheres.,The earth is half of the earth.,Not Hallucination,0.0439566187560558
Everyone will envy you.,No one will be as successful as you.,Not Hallucination,0.0468338802456855
Tom bought himself a new piano.,That's why I've got a new pipe.,Not Hallucination,0.0151304583996534
Tom has a choice.,That's why we're going to beat them.,Not Hallucination,0.0108044603839516
"Tom saw Mary, but didn't say anything to her.","John saw Mary, but didn’t talk to her.",Not Hallucination,0.0308601856231689
Tom met Mary a year ago.,Mary and John walked a long time before.,Not Hallucination,0.0110768917948007
Tom buys clothes at the mall.,That's why we go to the mall.,Not Hallucination,0.0811079815030098
Can you give me your pocket knife?,Can you give me a tablet?,Not Hallucination,0.0852078273892402
I want to talk to you about this report.,I want to talk to you about this.,Not Hallucination,0.4107740819454193
My clothes are gone.,I've got a lot of clothes.,Not Hallucination,0.0967130810022354
Is it impossible or just hard?,is it worthless or just worthless?,Not Hallucination,0.0184345878660678
This sentence needs a period.,That's what I've done.,Not Hallucination,0.0100563364103436
I thought that you were Canadian.,I've always been Canadian.,Not Hallucination,0.012582135386765
Give me a break!,I'll be right back!,Not Hallucination,0.2728213667869568
I bookmarked the page.,I bookmarked the bookmark.,Not Hallucination,0.0615829601883888
Who hasn't dreamt of having their own personal chef?,Don’t you want to have a dream?,Not Hallucination,0.0589585863053798
Is that Czech?,is that a language?,Not Hallucination,0.0227573942393064
I don't worry about those things.,I don’t have anything to do with those.,Not Hallucination,0.3692702054977417
Don't you like your name?,Don't you like anything?,Not Hallucination,0.01103803422302
Tom wasn't allowed to leave.,That's why he's got to go.,Not Hallucination,0.0414478853344917
What should I do in case of fire?,What do I do if I get a cold?,Not Hallucination,0.0219611451029777
Tom risked his life to save Mary.,That's why Mary's life was worthless.,Not Hallucination,0.0170043483376503
The way she talks gets on my nerves.,That's why I get mad.,Not Hallucination,0.0252453591674566
I'm not working today.,I don’t go to work tomorrow.,Not Hallucination,0.0626602470874786
They declined the invitation.,They cancelled the meeting.,Not Hallucination,0.1640237867832183
Freedom is invaluable.,Freedom is worthless.,Not Hallucination,0.1892051547765731
Have you found something interesting?,What are you doing?,Not Hallucination,0.0173802971839904
"After the earthquake, many people decided to sleep outside in tents.",The earthquake woke up a lot of people.,Not Hallucination,0.192220464348793
How did Tom know about our plan?,How was it that John found out about our project?,Not Hallucination,0.0544969588518142
I do not want to drink your tea.,I don’t want to drink it.,Not Hallucination,0.4160789549350738
You're sitting in my chair.,You're sitting in my armchair.,Not Hallucination,0.4861115217208862
Yes it's mine.,That's what I've done.,Not Hallucination,0.420677125453949
I'm not just going to give it to you.,I'll be right there.,Not Hallucination,0.0351104848086833
Tom was cursing.,That's why we're mad.,Not Hallucination,0.0346628427505493
You have to stay fit.,You have to be strong.,Not Hallucination,0.3891009092330932
I baked it for you.,I've done it for you.,Not Hallucination,0.203981339931488
It had never happened before.,It's a lot of people.,Not Hallucination,0.0128418887034058
There aren't many people like you.,There are a lot of people like you.,Not Hallucination,0.1653735339641571
Tom wants to be a translator.,That's why he's a good guy.,Not Hallucination,0.0108420336619019
I don't care about your past.,I don’t know anything about you.,Not Hallucination,0.0166652426123619
I've got to agree with Tom here.,That's why I've got to go.,Not Hallucination,0.029024513438344
"According to Tom, we shouldn't have done that.",That's why we didn't do anything.,Not Hallucination,0.0443665161728858
This is the most outlandish claim I've heard in a long time.,I've been accused of making the most outrageous claims in a long time.,Not Hallucination,0.2393804192543029
This book has helped many people lose weight.,The book has been of great help to a number of people.,Not Hallucination,0.478916734457016
Tom always buys whatever's the cheapest.,That's why he's always buying the most expensive.,Not Hallucination,0.1491767317056656
This is the coat I want to buy.,I want to wear a new dress.,Not Hallucination,0.0215566810220479
I definitely need one of those.,I'll be needing a lot of those.,Not Hallucination,0.2422126233577728
Has anyone fed the dog?,Do you know anything about the cat?,Not Hallucination,0.0276333857327699
Do you want her to help you?,Do you want to get ready?,Not Hallucination,0.0958410650491714
I saw a star today.,I saw a horse.,Not Hallucination,0.0452443361282348
I bet I can do better than Tom.,I'll beat you.,Not Hallucination,0.1487544775009155
"As soon as she opened the door, a cat ran out.","When I walked in, a cat walked out.",Not Hallucination,0.1040622815489769
Do you want to say anything to Tom?,Do you want to talk to someone?,Not Hallucination,0.2768402099609375
