src,hyp,label,mis_score
It was a misunderstanding.,It was mis understood wrongly.,Not Hallucination,0.9344647526741028
Don't ever forget that.,Never forget that.,Not Hallucination,0.9685990214347839
We trust that the measures taken are in compliance with EU legislation.,Measures taken in compliance with EU legislation.,Not Hallucination,0.8924955129623413
It serves him right.,He serves him rightly.,Not Hallucination,0.9478998184204102
The feeling here is that her answer has not provided us with any information at all.,Information she doesn't provide us with any information at the moment.,Not Hallucination,0.8319473266601562
I'm always with you.,Always I'm with you.,Not Hallucination,0.9616668224334717
We are the world leader here!,We are world leaders here.,Not Hallucination,0.9469866752624512
We got a lot of work to do.,We've got a lot of work to do.,Not Hallucination,0.9751313328742981
"In my view, this is the area where the Commission has an important role to play.",Commission has important role to play here.,Not Hallucination,0.9396359324455261
You should realise that the defence of women is simply rhetoric when not confirmed by the facts.,Defenders of women are just rhetorical when their facts are not confirmed.,Not Hallucination,0.9145916104316711
You're comin 'with me.,You're coming in.,Hallucination,0.5681138634681702
"They are a symbol, a banner, a programme and a point of reference.","Point of reference. They are a symbol, a banner, a programme.",Not Hallucination,0.852528989315033
It would be unfair to sanction the entire region.,Sanctioning the entire region would be unfair.,Not Hallucination,0.9812032580375671
"Hello, Jordan.","Hey, Jordan,",Not Hallucination,0.8739235997200012
We're dying.,We are dying.,Not Hallucination,0.9781376123428345
This could be why I thought I recognize you.,I thought I recognized you because you remind me of my childhood.,Hallucination,0.18622981011867523
A number of comments on this initiative therefore suggest themselves.,"There are some comments on this initiative, and they suggest themselves as number one.",Hallucination,0.3665317893028259
"I have no money,",I don't have money.,Not Hallucination,0.9567880630493164
"We have 245 pages of roll-call votes, and it seems that the smaller the group the more roll-call votes it wants.",We have been here for two days.,Hallucination,0.004076732322573662
"Hey, Matt.","Hey, Matt,",Not Hallucination,0.8250595331192017
It is impossible to give just a minute or a minute and a half. It is not enough.,It takes some time to give it up.,Hallucination,0.24801073968410492
There has not been such a dramatic migration away from the inland communities since the 1960s.,There has been no dramatic migration out of the inner communities since the sixties.,Hallucination,0.3923390805721283
We have been working on this with these countries for quite some time now.,We already work with these countries over quite some time now.,Not Hallucination,0.9012067317962646
Brethren.,"Brethren, listen up.",Hallucination,0.6481027603149414
Why are you acting like this?,Why you act like that?,Not Hallucination,0.8608284592628479
"Hello, Eddie.",Here is Eddie.,Hallucination,0.35704120993614197
He's got to be here.,He must be here.,Not Hallucination,0.9547051787376404
I agree with his sentiments that Mr Macartney's loss was a tragedy.,Mr Macartney's loss was a tragedy.,Not Hallucination,0.8923801183700562
"Fourth, we want to continue to maintain all traditional outlets for potable alcohol and other products.",We want to maintain all traditional outlets for potable alcohol and other products.,Not Hallucination,0.9263216853141785
You know what he said?,What he said?,Not Hallucination,0.8485351800918579
You were afraid.,You were afraid of that.,Not Hallucination,0.8830922245979309
I realise that traditional products have not normally carried labels as to their content.,Content of traditional products has not been labeled as their content.,Not Hallucination,0.8956066966056824
The European Union can benefit from the knowledge that is available there.,European Union can benefit from the knowledge that is available there.,Not Hallucination,0.9740664958953857
I give the floor to Mr Verheugen to answer Mr Newens's question.,Here is Mr Newen asking Mr Verheugen to answer.,Hallucination,0.4585261642932892
It could be the whole North Sea or the whole Mediterranean.,It could be the whole North Sea or the whole Mediterranean Sea.,Not Hallucination,0.958776593208313
"Hello, Grandma.",Here is Grandma.,Hallucination,0.3692662715911865
"It is based, as always in the field of agriculture, on the fallacy of overproduction.",It is based on the field of agriculture.,Hallucination,0.2749605178833008
He's a grown man.,He's an adult man.,Not Hallucination,0.9467436671257019
"But I believe that in this case, and especially since it is a question of people's safety, it is justified.",Questioning safety of people's safety is justified in this case.,Not Hallucination,0.9082493185997009
We all understand that fact.,We all know that fact.,Not Hallucination,0.9067502617835999
It could be anybody.,It could be any one of them.,Not Hallucination,0.8505915403366089
Do like this.,Like this one.,Not Hallucination,0.9208941459655762
Prepare the horses.,"Horses, prepare the horses.",Not Hallucination,0.9434103965759277
We have to trust each other.,We must trust each other. We must trust each other.,Not Hallucination,0.975141704082489
You're angry.,You are in a state of anger.,Not Hallucination,0.9577891826629639
We're brothers.,We are brothers.,Not Hallucination,0.9733231663703918
We're not hosting an intergalactic kegger.,We don't host an intergalactic kegger.,Not Hallucination,0.9728274941444397
"Mike, what's going on?","What happens, Mike?",Not Hallucination,0.87977534532547
"Jack, can you hear me?","Here is Jack. Can you hear me, Jackie?",Hallucination,0.2474862039089203
You got to let me go.,You must allow me to leave.,Not Hallucination,0.9644703269004822
The resolutions are based in part on the statement made on 20 January by the presidency on behalf of the European Union.,The resolutions are based on the statement made by the presidency on behalf of the Union.,Hallucination,0.6725082397460938
"Yeah, I'll try.","Well, I'll try to do that.",Not Hallucination,0.9512352347373962
Go with them.,Take them with you.,Not Hallucination,0.9280866980552673
Is he asleep?,Is he sleeping?,Not Hallucination,0.9611881375312805
I was particularly struck by the warmth and friendship for Europeans expressed by the people we met.,I was particularly struck by the warmth and friendship displayed by the people we met.,Hallucination,0.49997031688690186
"Three, two, one, go.","Three, Two, One, Go.",Not Hallucination,0.927962064743042
"Hello, bill.",Here is a bill.,Hallucination,0.22465156018733978
These are my kids.,These are my children.,Not Hallucination,0.9681211113929749
That is not always clear to them.,Clear them isn't always clear to them.,Not Hallucination,0.8453617095947266
"Hey, Whitney.","Hey, Whitney, how's it going?",Hallucination,0.651347279548645
"Secondly, in the case of chocolate, it depends upon whether the Council can make up its mind to adopt a sensible position.","Secondly, it's up to the Council to make up their mind.",Hallucination,0.4270108640193939
"Think, think, think.","Think, think.",Not Hallucination,0.9217972159385681
Not breathing.,You don't have to breathe.,Hallucination,0.3661555051803589
"Hello, Nora.","Hey, Nora, say hello to Nora.",Not Hallucination,0.8697302937507629
Is that his name?,"Here is his name,",Hallucination,0.1791665107011795
"Mr President, I should just like to make one comment.","Mr President, I would like to make one comment.",Not Hallucination,0.9396119117736816
You could've died.,You could die.,Not Hallucination,0.916519820690155
She also asks for gender relevant statistics and for the Member States to act in a similar manner.,She also asks for gender-specific data and for the US to act in similar fashion.,Hallucination,0.2754577696323395
